,Kingdom,Phylum,Class,Order,Family,Genus
2363953edd86dee8963d8cc2bd0e0562,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
238531926cae95e1fb773f7b1c34093b,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
238b0afb88147bc105faefdc8cd4311d,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella
239911f45bd03916723258e5c7a60580,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,unc_Ruminococcaceae
23b12bb20583480acc6cf9482d5b6b77,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum
23c0d64dbf716bcdc2552ff93858ac87,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum
23c8a2e2741d34cb7fbf2c0fda2a2747,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
23d0949633f55ea9027be4ab9f239c2d,Bacteria,Firmicutes,Firmicutes,unc_Firmicutes,unc_Firmicutes,unc_Firmicutes
23d6abcd9e63d718a54fa4c6ab3b9190,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Robinsoniella
23e51aae0b6adf74f1fa262b262adc49,Bacteria,Proteobacteria,Deltaproteobacteria,unc_Deltaproteobacteria,unc_Deltaproteobacteria,unc_Deltaproteobacteria
23f112083513efd777f50211078db873,Bacteria,Firmicutes,Clostridia,Clostridiales,unc_Clostridiales,unc_Clostridiales
240a9e27991d7b3f758b206800c79ff0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerotignum
2414d73d4f19eb860db89a6141b6a475,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,unc_Ruminococcaceae
2419888d70d985300b9777b61a6d934b,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
241fb84c7c31b1c2eab7815d3f478d17,Bacteria,Proteobacteria,Deltaproteobacteria,unc_Deltaproteobacteria,unc_Deltaproteobacteria,unc_Deltaproteobacteria
242109b8ba7ba74257a112911e5c12e4,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
242ae1c76a454991babf2b9a2b7f20ea,Bacteria,Firmicutes,Bacilli,unc_Bacilli,unc_Bacilli,unc_Bacilli
243ab2f7732e9b61d6802b589fe22c7c,Bacteria,Firmicutes,Firmicutes,unc_Firmicutes,unc_Firmicutes,unc_Firmicutes
243eadf9ffbfb97bb801d9d54f678b9c,Bacteria,Thermotogae,Thermotogae,unc_Thermotogae,unc_Thermotogae,unc_Thermotogae
2441fc525c3ec5abeb0332e2281d4a1b,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
2457bd03cc1e6a1353340b1b884bf473,Bacteria,Firmicutes,Clostridia,Clostridiales,unc_Clostridiales,unc_Clostridiales
2458cf324fad2fd31b33db2f692218bd,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,unc_Lactobacillaceae
246afb18cd17156df7d5c086815d2028,Bacteria,Firmicutes,Clostridia,Clostridiales,unc_Clostridiales,unc_Clostridiales
246d63167f8d06b625d78ff734f7aed4,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira
2470cd3b9bc9674324625ac5164cf9d5,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
247651f8f8facf35217c2f7cca0ebc7e,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella
247c475739be4d1c4302da88266111ad,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,und_Solirubrobacterales,und_Solirubrobacterales
2486b823acc45ffa57cf726d3e9ec94e,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Novosphingobium
24880e5dc3a7dcfa91a893a3aee01336,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
2488b4cf223ccc32e1e441ac3c4c629a,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
2495d8960175745ae58d85dab54e4d48,Bacteria,Firmicutes,Clostridia,Clostridiales,unc_Clostridiales,unc_Clostridiales
249c052448486049006832fb82283602,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
24aacffb4df3357557d21e1b81e279bd,Bacteria,Campilobacterota,Campylobacteria,unc_Campylobacteria,unc_Campylobacteria,unc_Campylobacteria
24b2f83c8b79bb2680520dfb2c189eb1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
24b379f4c9a3c31cc5c6ed005271c2c5,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerotignum
24b6b3faffd2d1880fa320121d6a3ea4,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
24bb8e682911365c9f794f10f9d4fd60,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Hymenobacter
24d21007bfc813e5fffbc487943bca98,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
24e7187967a069e0d3800c83af890ea6,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,unc_Prevotellaceae
24f83d3032a82a365afe33063700ceb8,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,unc_Desulfovibrionaceae
2509c18974222e9b31b074fec1f1825e,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
251ccf899a26ed1df940fc8f4b8072ee,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,unc_Prevotellaceae
2540631847a871fde56ee56e3d6245ab,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Marvinbryantia
2548568487dfea815d05603e22aafccc,Bacteria,Firmicutes,Firmicutes,unc_Firmicutes,unc_Firmicutes,unc_Firmicutes
2549844514728d91d30c2224036631b3,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus
2554ac9fbeb24e3e10c8d3d616d03984,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Acutalibacter
256223afc7053bd5fd70e99917434ce3,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas
25642d70089a5b21305085e270338eb9,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
2564adf946df5b75f71692d72f59294d,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum
257071ab730f91ea3b3c0beda5a7147d,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum
25867db403ade80efefa23bd1b1f2221,Bacteria,Firmicutes,Clostridia,Clostridiales,unc_Clostridiales,unc_Clostridiales
258753bf4f487cfa2f3dfec3a4b1dcbd,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,unc_Rikenellaceae
25879cab9e909656a16e56f47c462f8e,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,unc_Enterobacteriaceae
258b1224dc5c66618b536c6181344be3,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
25939dd8e6784f79ea922cc005854548,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,unc_Lactobacillaceae
25babb78f5e80394b1f9b1489d56de85,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto
25bfbb13af0934c6f8a26ccc2adb3ae7,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus
25cdd96459b93320c381787c92ac0ad1,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum
25d84e78b563f41e9eb6242c387e00aa,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
25e15bad7f0624bff1882b5a9ece6592,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
25e2a5e912e448e21c0c25b94e8201cc,Bacteria,Firmicutes,Clostridia,Clostridiales,unc_Clostridiales,unc_Clostridiales
25fc14513ee9b366bfa66aa892dbac7f,Bacteria,Firmicutes,Clostridia,Clostridiales,unc_Clostridiales,unc_Clostridiales
25fcb33d5f16ba07ff2cb702c18cfecf,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptoniphilaceae,Anaerococcus
26031336c666b6b83146845420b91591,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter
2614830ac95644dda2edccae7a29f2ae,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
262711d7545e08cef271a336994b09ba,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,unc_Sutterellaceae
262e61ab36489c5a657bd84ac13dee30,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
2635138d1054f448f9340db388b0d017,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter
263714b565d7d0bd0ad85266ee792f84,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerotignum
2644a44ce5bb9beeb6d11b990d8c90ad,Bacteria,Proteobacteria,Alphaproteobacteria,und_Alphaproteobacteria,und_Alphaproteobacteria,und_Alphaproteobacteria
264e372dff3a9340a0445443746ca401,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella
26516c0a16280f29de7d5725d67b2492,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
26589995c1f75488634e733bc45bd978,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
267601812b4a33d1e7da57b04be7bbb9,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
2676b07092ec0806704ccdd4ecf86aa0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
267f18c133ccf27f7b7988df3f3c33f3,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
26878fa90ae14c43cee4a36c38dd3cd3,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia
26965fbb903bc422245dc574d0662310,Bacteria,Actinobacteria,Coriobacteriia,unc_Coriobacteriia,unc_Coriobacteriia,unc_Coriobacteriia
269e9c9a46845e2e04a216c6504cecd0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto
26a571f8db3f12631b4eda9d52c17867,Bacteria,Firmicutes,Clostridia,unc_Clostridia,unc_Clostridia,unc_Clostridia
26aa3d3736361755fdd3f0ae10f866aa,Bacteria,Bacteroidetes,Bacteroidia,unc_Bacteroidia,unc_Bacteroidia,unc_Bacteroidia
26abf58312ccb4999f467a15d95a00e4,Bacteria,Cyanobacteria/Chloroplast,Cyanobacteria,und,Family_I,und_Family_I
26b210c2bcc1787b9d5f548dca42b1bb,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis
26b41c79240bd888cd886f7c1828db06,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia/Shigella
26b6fefaf64a404ce2c7cbbf7322717a,Bacteria,Firmicutes,Bacilli,unc_Bacilli,unc_Bacilli,unc_Bacilli
26ca484e171a74c4ad8f74d1aa9d8a00,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum
26d936afd92035cb4643c81db34aea9b,Bacteria,Proteobacteria,Alphaproteobacteria,unc_Alphaproteobacteria,unc_Alphaproteobacteria,unc_Alphaproteobacteria
26de2abc4bbb87a8073f9cc55e620e4c,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,unc_Ruminococcaceae
26f30258fde4d190db7e1e9b513efaf9,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Faecalimonas
26fa56ea0bf08b257ffbdc1f36c63e7d,Bacteria,Firmicutes,Clostridia,Clostridiales,und_Clostridiales,und_Clostridiales
26fdde129ef2f3fa8c8a25f33944ba5a,Bacteria,Bacteroidetes,Bacteroidia,unc_Bacteroidia,unc_Bacteroidia,unc_Bacteroidia
270bd24862fd9f919c0e50dfce7bc69c,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium
2710d20db368c3bdb0c71d79ef60d82b,Bacteria,Firmicutes,Clostridia,Clostridiales,und_Clostridiales,und_Clostridiales
272b4611a4beaf3c2b6fd7a3605935f4,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
273ac0739879a33a697d6bcaabd6bff5,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum
27531a04d5703d50075c70d69f2576f2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
27594edadb5fc5e20afa91eeceaee289,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,und_Ruminococcaceae
275c238a7634261012a5dbe6d30dcbc5,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,und_Ruminococcaceae
2763c5783d4f797feeb28f72097436b3,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,und_Ruminococcaceae
2771e8f570ba69874296a50b0c130891,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
27767510eb0495ad075b1900ae833d78,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
2787079289445e375a4d6765d64ecaae,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Dysosmobacter
279e3579361a5ec17f1f5db16117b626,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
27a7fbf3fd8237108a0c611fc24469e4,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas
27b01898bfe97d5d93c811ee2e62d51e,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Acutalibacter
27c19aa9da5c6a2be999f5f9aa2524ff,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
27f75c1bc672734c0818960875199ecb,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Dubosiella
27f985fd25e249cd6651ef16d0e82d44,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium
281f7450ae9ca824ecff5e919f87fc33,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flintibacter
282a58feb46609df20db8f59be13a5ce,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Dysosmobacter
283b2cec4e69b93de902523fa04d7550,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
2840db64258d9ebef39cade7c69911ff,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetatifactor
2842819bad3da395ead4f456f94a30cf,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,unc_Sutterellaceae
28476d2151fd350aec49bb0760093a31,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
2849316f6308ec82498f12b3ad4fa4ef,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,unc_Ruminococcaceae
284dbdfa8dc27b6cf9e5a8271dc56089,Bacteria,Firmicutes,Clostridia,Clostridiales,unc_Clostridiales,unc_Clostridiales
285fdbdc3976de421b51f88d3e7de1b4,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eisenbergiella
286013294d2d9b7c2ed63bb7c89a3191,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum
286663f56bc98700b5bc070386f095d4,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,unc_Bacteroidales,unc_Bacteroidales
287605ed0d068d52542bbfda148fad01,Bacteria,Deinococcus-Thermus,Deinococci,Trueperales,Trueperaceae,Truepera
289274318b55c58244d11c78aa9f7f3c,Bacteria,Tenericutes,Mollicutes,unc_Mollicutes,unc_Mollicutes,unc_Mollicutes
28b2aa8b444ca56635a7dd454d331a9d,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae_1,unc_Paenibacillaceae_1
28b963b6796993141ed4587793624a02,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
28b9d3a42eb703fced886b23a52cb622,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto
28bf83e73a7f914a8d48c14546881674,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus
28cd6686950b527ef066d52135b16fca,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum
28d3efac730fa51281b36a66f0d0bc46,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
2910267da7d089c5d3e263071eb44fde,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus
29204e2ce4883399b26979cc23fa8e09,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
2921aeb73cfc02eacfd853eb6ba35907,Bacteria,Firmicutes,Clostridia,Clostridiales,unc_Clostridiales,unc_Clostridiales
2921be52e15103e312fc3dc644adaac5,Bacteria,Firmicutes,Firmicutes,unc_Firmicutes,unc_Firmicutes,unc_Firmicutes
292ac419d080284faa16a4ac1c36eedb,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum
2936d7ae0b07dc4a172c28030680d1bb,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetatifactor
294003d63c24e4a8a0ed6e0be08538be,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,unc_Bacteroidales,unc_Bacteroidales
294545cdc2056d60e872c7482e956726,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
294b08a788e453e514f4105df2e37f8c,Bacteria,Firmicutes,und_Firmicutes,und_Firmicutes,und_Firmicutes,und_Firmicutes
295170295bc48b12bc9a48e29a8ffa6d,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia
295f7e424e5663957259c901aec3c2d6,Bacteria,Proteobacteria,Alphaproteobacteria,unc_Alphaproteobacteria,unc_Alphaproteobacteria,unc_Alphaproteobacteria
2968d0d1b9b6b3e55098fd7f02b97256,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerotignum
296c09327a2b255a9917fc3c538e03d6,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster
296c4e927c9a346a6e120aa65c5e7e33,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,unc_Ruminococcaceae
2971e0cec73c29f72b51157a153b5fac,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
297a6b8a75dae44a9c2bf56448f81bc3,Bacteria,Proteobacteria,Deltaproteobacteria,unc_Deltaproteobacteria,unc_Deltaproteobacteria,unc_Deltaproteobacteria
298da4ff3e321c43bff917bd025ced21,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,und_Bacteroidales,und_Bacteroidales
298dc6b5de79725dd382dad9806119d3,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
29933bb2be648d2d2a57181bf90e9f4a,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus
29935bd28e46b5a73e8e85321d88eab5,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_1,Bacillus
2997576e3dbdaa05e035b4767ae6c914,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,und_Muribaculaceae
29a1829567cdf717f39f40e9bc8a3d7e,Bacteria,Firmicutes,Firmicutes,unc_Firmicutes,unc_Firmicutes,unc_Firmicutes
29ad5cd64a5ae3d2ec4625bacaf7e2ad,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
29c637bc951fc32d9a8c2ae792144858,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,unc_Erysipelotrichaceae
29d0d06a9deb2311499fddbcbc9f5b44,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
29d2e3322c1a041fc118dcb03a70dee1,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
29dd8754eb9b54cfcc4661029090ec30,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,und_Rhizobiales,und_Rhizobiales
29e3d71c5e379af1aac50c622be85c6a,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,unc_Ruminococcaceae
29ea9810770d4ef1a4c84ed499718cb0,Bacteria,Firmicutes,Clostridia,Clostridiales,unc_Clostridiales,unc_Clostridiales
2a0099f31a3ce44b8997e6f3739fc3c1,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella
2a0238a6d2e3a149eeef0e7e0f699027,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
2a06ecedbde85eca8b6a05f1ded7d8d3,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,unc_Bacteroidales,unc_Bacteroidales
2a137212ccd9c5161d3025e1c91e18d6,Bacteria,Proteobacteria,Alphaproteobacteria,und_Alphaproteobacteria,und_Alphaproteobacteria,und_Alphaproteobacteria
2a1caba9625f6d193930a74eb81821bc,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
2a2608a71a642c1c149deff2e79c394a,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
2a2afa2b93752fb46b3b4116761832a9,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
2a311e308b32fb00f6d4bf887ac4f530,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
2a339bdd624f57cd2f732047a8cc6f75,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
2a46f82ecbc0fca099a29bb147667abc,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium_XlVa
2a4afd9c9e3aa97def33debd16d05e98,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalitalea
2a4e4a19d1cd6fef1af5f413e68a8bff,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
2a4ffcd77a1ed2b37ea52566621e02ed,Bacteria,Firmicutes,Clostridia,unc_Clostridia,unc_Clostridia,unc_Clostridia
2a523988bc007c949db4aa9a0bd5a276,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
2a54de7d36be4099c74cf3ad2728897b,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,unc_Bacteroidales,unc_Bacteroidales
2a5a972afe3fcb4bd54358bfaf5b9365,Bacteria,Bacteroidetes,Bacteroidetes,unc_Bacteroidetes,unc_Bacteroidetes,unc_Bacteroidetes
2a5ef9faae89e418554a27deb5789c72,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto
2a712058de2769cc70a56643106f3c0c,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
2a849a25954bf101906abb2d9d86c753,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
2a87149b7ff57e249e7bb78b93965e24,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
2a8bdccddb4f8d726628e291581c8a01,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,und_Muribaculaceae
2a8f704f653680a6055ac23f95a9c094,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
2aa40ab53addef0da8acdf76cd4527b5,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus
2ab4fd2da923882ce275ad339235377b,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,und_Muribaculaceae
2ab718ad32822e5672fc473ab5b9b0ce,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum
2abe16082228d0390384fb679d26bc64,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
2abe6bfd4a94ed993dcf41038fd76a15,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Rahnella
2ac3a9aeaf29228eca59321d9d889cad,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
2ac580bbd9afa1d500354e4ddb1066af,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Mailhella
2ae26913a3ce382d85156d8de8b3dc3d,Bacteria,Proteobacteria,Alphaproteobacteria,unc_Alphaproteobacteria,unc_Alphaproteobacteria,unc_Alphaproteobacteria
2ae676dfb51347dd7dd74dbb6b5a0642,Bacteria,Firmicutes,Clostridia,Clostridiales,unc_Clostridiales,unc_Clostridiales
2ae6b67cf7d2bf1baac274f80a75da2d,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
2ae81b867a05f7282179b796d78c38b4,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
2ae9280b80819d2786b6947f788e0984,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae_1,und_Peptococcaceae_1
2aeb0ec68427a62fe19bcd15ad8f6364,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
